sexo;tipo_de_emprendimiento;idea_negocio;barrio;estrato;comuna_ciudadano;fecha_de_beneficio;monto_del_credito;línea_credito
femenino;industria;fabrica_de_repuestos_;san_benito;3;10.0;2018-05-28;5000000.0;microempresarial
femenino;servicio;peluqueria;aranjuez;3;4.0;2017-02-14;6000000.0;microempresarial
femenino;industria;variedades;aranjuez;3;4.0;2018-05-04;7800000.0;microempresarial
femenino;comercio;comidas_rapidas;robledo;3;7.0;2018-02-22;5000000.0;microempresarial
femenino;industria;fabrica_de_;aranjuez;3;4.0;2018-04-10;3000000.0;microempresarial
masculino;comercio;fabrica_de_calzado;manila;3;14.0;2019-04-22;1500000.0;microempresarial
femenino;comercio;comidas_rapidas;robledo;2;7.0;2017-12-06;7300000.0;microempresarial
masculino;industria;carpinteria;santa_cruz;1;2.0;2016-08-11;4000000.0;microempresarial
masculino;comercio;fabrica_de_alimentos;popular;2;1.0;2018-11-07;7800000.0;microempresarial
femenino;industria;fabrica_de_;manrique_central_no__1;3;4.0;2018-05-17;5000000.0;microempresarial
femenino;industria;fabrica_de_;lopez_de_mesa;3;7.0;2017-09-20;5000000.0;microempresarial
femenino;comercio;variedades;pedregal;3;6.0;2017-10-25;7377000.0;microempresarial
femenino;industria;fabrica_de_;popular;2;1.0;2016-08-31;6000000.0;microempresarial
femenino;industria;fabrica_de_;robledo;1;7.0;2019-02-21;7000000.0;microempresarial
femenino;industria;fabrica_de_;manrique_central_no__2;2;3.0;2017-08-10;3000000.0;microempresarial
femenino;comercio;variedades;enciso;2;8.0;2017-10-26;1000000.0;microempresarial
masculino;comercio;variedades;campo_valdes_no__1;3;4.0;2018-07-16;7800000.0;microempresarial
femenino;servicio;comidas_rapidas;buenos_aires;3;9.0;2016-07-12;6000000.0;microempresarial
femenino;comercio;comidas_rapidas;la_palma;2;16.0;2018-06-22;7000000.0;microempresarial
femenino;industria;fabrica_de_helados;olaya_herrera;1;7.0;2018-06-14;4500000.0;microempresarial
femenino;agropecuaria;criadero_de_animales_;cabecera_san_antonio_;2;80.0;2017-10-09;14000000.0;agropecuaria
femenino;servicio;peluqueria;belen;3;16.0;2016-11-03;6890000.0;microempresarial
femenino;industria;fabrica_de_;buenos_aires;3;9.0;2018-05-09;6000000.0;microempresarial
femenino;industria;fabrica_de_;belen;1;16.0;2018-07-09;5000000.0;microempresarial
femenino;comercio;miscelanea;campo_valdes_no__1;2;4.0;2019-05-29;6000000.0;microempresarial
femenino;comercio;cafeteria;pablo_vi;2;2.0;2017-09-06;7000000.0;microempresarial
masculino;industria;carpinteria;san_martin_de_porres;2;6.0;2016-06-15;6890000.0;microempresarial
femenino;servicio;comidas_rapidas;la_cruz;1;3.0;2018-02-16;7000000.0;microempresarial
femenino;servicio;peluqueria;robledo;3;7.0;2016-07-15;6890000.0;microempresarial
femenino;comercio;venta_de_calzado;picachito;1;6.0;2018-05-09;4000000.0;microempresarial
femenino;comercio;tienda;la_pradera;2;13.0;2017-09-13;4400000.0;credioportuno
masculino;comercio;variedades;playon_de_los_;1;2.0;2018-02-09;7000000.0;microempresarial
masculino;comercio;billares;cabecera_san_cristobal;2;60.0;2016-09-22;6890000.0;microempresarial
femenino;comercio;fabrica_de_alimentos;villa_del_socorro;2;2.0;2018-09-14;4000000.0;microempresarial
masculino;comercio;licorera;robledo;2;7.0;2017-03-29;7377000.0;microempresarial
femenino;comercio;cafeteria;cabecera_san_antonio_;3;80.0;2019-01-31;7000000.0;microempresarial
femenino;servicio;comidas_rapidas;doce_de_octubre_no_1;2;6.0;2018-02-09;6000000.0;microempresarial
femenino;comercio;variedades;san_javier_no_1;1;13.0;2016-11-19;6800000.0;microempresarial
masculino;servicio;fabrica_de_;robledo;2;7.0;2016-08-09;6890000.0;microempresarial
femenino;servicio;peluqueria;cabecera_san_cristobal;2;60.0;2017-08-18;4000000.0;microempresarial
femenino;servicio;peluqueria;aranjuez;2;4.0;2018-07-25;3500000.0;microempresarial
femenino;comercio;tienda;la_libertad;2;8.0;2016-06-27;4000000.0;microempresarial
femenino;comercio;licorera;buenos_aires;1;9.0;2018-04-23;3000000.0;microempresarial
femenino;comercio;tienda;manrique_central_no__2;2;3.0;2018-01-30;4000000.0;microempresarial
femenino;servicio;miscelanea;campo_valdes_no__1;3;4.0;2016-07-06;6000000.0;microempresarial
masculino;industria;fabrica_de_productos_;robledo;1;7.0;2016-10-26;4000000.0;microempresarial
femenino;comercio;panaderia;tejelo;3;5.0;2018-02-20;7800000.0;microempresarial
femenino;comercio;variedades;doce_de_octubre_no_1;2;6.0;2019-01-25;2000000.0;microempresarial
femenino;comercio;papeleria;campo_valdes_no__1;3;4.0;2018-04-05;7800000.0;microempresarial
masculino;comercio;tienda;enciso;2;8.0;2016-02-16;6000000.0;microempresarial
masculino;industria;fabrica_de_;enciso;3;8.0;2017-06-06;5000000.0;microempresarial
femenino;industria;fabrica_de_;boston;3;10.0;2017-04-19;20000000.0;microempresarial
femenino;comercio;tienda;villa_niza;2;2.0;2018-04-25;7000000.0;microempresarial
femenino;comercio;variedades;robledo;2;7.0;2017-07-18;7377000.0;microempresarial
femenino;comercio;variedades;guayabal;3;15.0;2017-02-03;6890000.0;microempresarial
femenino;comercio;tienda;cabecera_san_cristobal;1;60.0;2018-02-05;4000000.0;microempresarial
masculino;comercio;tienda;el_salvador;2;9.0;2017-06-05;7000000.0;microempresarial
femenino;industria;fabrica_de_;manrique_central_no__2;3;3.0;2017-05-19;6000000.0;microempresarial
femenino;comercio;variedades;aranjuez;2;4.0;2017-05-09;4000000.0;microempresarial
femenino;comercio;variedades;llanaditas;2;8.0;2018-02-06;6000000.0;microempresarial
femenino;comercio;restaurante;playon_de_los_;2;2.0;2017-02-06;3000000.0;microempresarial
masculino;comercio;fabrica_de_helados;manrique_central_no__1;3;4.0;2018-12-13;6500000.0;microempresarial
masculino;comercio;distribuidora_de_;cabecera_san_cristobal;1;60.0;2018-02-28;7800000.0;microempresarial
masculino;servicio;taller_de_mecanica;toscana;3;5.0;2016-10-26;6890000.0;microempresarial
femenino;comercio;variedades;campo_valdes_no__1;2;4.0;2018-05-24;7800000.0;microempresarial
femenino;comercio;variedades;guayabal;3;15.0;2018-03-07;7000000.0;microempresarial
femenino;comercio;variedades;santo_domingo_savio_;1;1.0;2018-06-22;7800000.0;microempresarial
femenino;industria;fabrica_de_;calasanz;3;12.0;2016-12-16;6890000.0;microempresarial
femenino;servicio;peluqueria;castilla;2;5.0;2017-07-04;2000000.0;microempresarial
femenino;servicio;fabrica_de_;villatina;1;8.0;2016-07-15;3000000.0;microempresarial
femenino;comercio;comidas_rapidas;enciso;2;8.0;2018-03-07;3000000.0;microempresarial
masculino;comercio;variedades;alfonso_lopez;3;5.0;2017-05-23;7000000.0;microempresarial
femenino;comercio;tienda;granizal;2;1.0;2017-09-26;7300000.0;microempresarial
masculino;comercio;tienda;moravia;1;4.0;2018-02-26;650000.0;microempresarial
femenino;servicio;comidas_rapidas;moravia;1;4.0;2016-11-19;1000000.0;microempresarial
femenino;comercio;tienda;san_javier_no_2;2;13.0;2019-02-21;8200000.0;microempresarial
femenino;servicio;peluqueria;buenos_aires;2;9.0;2017-03-21;5000000.0;microempresarial
femenino;comercio;variedades;el_progreso_no_2;1;6.0;2017-09-26;5000000.0;microempresarial
masculino;industria;marroquineria;san_javier_no_1;3;13.0;2016-02-25;1800000.0;microempresarial
masculino;industria;fabrica_de_;robledo;3;7.0;2017-10-19;2000000.0;microempresarial
femenino;servicio;fabrica_de_ceramica;doce_de_octubre_no_1;2;6.0;2016-08-17;6000000.0;microempresarial
femenino;comercio;fabrica_de_;popular;2;1.0;2017-01-17;7300000.0;microempresarial
femenino;comercio;variedades;cabecera_san_antonio_;2;80.0;2018-08-14;7800000.0;microempresarial
femenino;industria;fabrica_de_velas;aranjuez;3;4.0;2016-05-20;1500000.0;microempresarial
masculino;industria;fabrica_de_;manrique_central_no__1;2;4.0;2017-10-12;6000000.0;microempresarial
femenino;industria;fabrica_de_;castilla;2;5.0;2016-05-17;5000000.0;microempresarial
masculino;comercio;granero;santa_cruz;1;2.0;2017-05-22;7377000.0;microempresarial
femenino;industria;fabrica_de_;la_francia;2;2.0;2018-07-04;7800000.0;microempresarial
masculino;comercio;variedades;cabecera_san_antonio_;3;80.0;2017-07-27;4000000.0;microempresarial
masculino;comercio;fabrica_de_;manrique_oriental;3;3.0;2018-04-18;7800000.0;microempresarial
femenino;comercio;almacen_de_ropa_en_;buenos_aires;3;9.0;2017-11-17;7377000.0;microempresarial
femenino;comercio;variedades;boston;3;10.0;2017-02-01;7370000.0;microempresarial
masculino;comercio;tienda;trinidad;3;15.0;2017-11-03;4000000.0;microempresarial
femenino;comercio;tienda;enciso;1;8.0;2016-04-26;6500000.0;microempresarial
femenino;comercio;tienda_naturista;santo_domingo_savio_;1;1.0;2018-11-06;7000000.0;microempresarial
femenino;comercio;comidas_rapidas;doce_de_octubre_no_1;1;6.0;2017-10-27;7370000.0;microempresarial
femenino;comercio;tienda;villa_hermosa;3;8.0;2018-08-21;4000000.0;microempresarial
femenino;servicio;peluqueria;guayabal;3;15.0;2017-07-28;7000000.0;microempresarial
masculino;servicio;barberia;miranda;2;4.0;2018-10-18;7000000.0;microempresarial
femenino;comercio;variedades;cabecera_san_antonio_;2;80.0;2018-06-05;7800000.0;microempresarial
femenino;comercio;almacen_de_ropa_en_;castilla;2;5.0;2016-10-11;3500000.0;microempresarial
masculino;industria;fabrica_de_;la_floresta;3;12.0;2016-04-21;6890000.0;microempresarial
masculino;servicio;panaderia;cabecera_san_cristobal;2;60.0;2017-07-07;7300000.0;microempresarial
femenino;comercio;comidas_rapidas;san_pablo;2;1.0;2018-03-05;7800000.0;microempresarial
masculino;industria;fabrica_de_;san_javier_no_1;3;13.0;2019-05-20;6000000.0;microempresarial
femenino;comercio;miscelanea;robledo;3;7.0;2017-09-05;7300000.0;microempresarial
femenino;comercio;fabrica_de_alimentos;castilla;2;5.0;2018-04-03;3000000.0;microempresarial
femenino;industria;fabrica_de_;san_javier_no_1;1;13.0;2018-09-24;6000000.0;microempresarial
femenino;comercio;variedades;granizal;2;1.0;2018-06-06;7800000.0;microempresarial
femenino;servicio;comidas_rapidas;castilla;3;5.0;2016-05-05;6890000.0;microempresarial
masculino;industria;fabrica_de_;la_francia;2;2.0;2018-11-20;7800000.0;microempresarial
femenino;servicio;peluqueria;san_javier_no_1;1;13.0;2017-06-15;7370000.0;microempresarial
masculino;servicio;mantenimiento_en_;castilla;3;5.0;2017-02-01;7200000.0;microempresarial
femenino;industria;fabrica_de_;andalucia;2;2.0;2018-07-11;1500000.0;microempresarial
femenino;comercio;cafeteria;belen;2;16.0;2016-10-20;4130000.0;microempresarial
masculino;agropecuaria;sembrados;cabecera_san_cristobal;2;60.0;2017-10-20;7300000.0;microempresarial
femenino;comercio;tienda_de_helados;aranjuez;2;4.0;2019-05-06;6000000.0;microempresarial
femenino;comercio;peluqueria;manrique_central_no__2;2;3.0;2018-03-01;3000000.0;microempresarial
masculino;industria;ebanistaria;aranjuez;1;4.0;2017-10-20;7370000.0;microempresarial
femenino;comercio;tienda;buenos_aires;2;9.0;2019-03-05;6000000.0;microempresarial
femenino;comercio;almacen_de_ropa_en_;la_francia;2;2.0;2017-12-12;6500000.0;microempresarial
masculino;comercio;variedades;san_javier_no_1;3;13.0;2018-02-21;7377000.0;microempresarial
femenino;servicio;peluqueria;olaya_herrera;1;7.0;2017-02-24;7000000.0;microempresarial
femenino;comercio;variedades;robledo;2;7.0;2018-06-15;2000000.0;microempresarial
femenino;industria;fabrica_de_;cabecera_san_cristobal;2;60.0;2018-07-25;2000000.0;microempresarial
femenino;servicio;cafe_e_internet;moravia;1;4.0;2018-04-12;2500000.0;microempresarial
masculino;servicio;barberia;robledo;3;7.0;2018-09-14;5500000.0;microempresarial
masculino;comercio;restaurante;san_javier_no_1;2;13.0;2018-09-21;7800000.0;microempresarial
masculino;comercio;variedades;barrio_caicedo;3;9.0;2016-05-05;5000000.0;microempresarial
femenino;comercio;fabrica_de_calzado;villa_niza;1;2.0;2018-02-13;4000000.0;microempresarial
femenino;industria;fabrica_de_;moravia;2;4.0;2018-05-24;5000000.0;microempresarial
femenino;comercio;tienda;santa_cruz;1;2.0;2018-06-22;7500000.0;microempresarial
femenino;comercio;comidas_rapidas;pedregal;3;6.0;2018-04-11;7000000.0;microempresarial
femenino;comercio;variedades;moravia;1;4.0;2016-03-16;6000000.0;microempresarial
masculino;comercio;tienda;13_de_noviembre;1;8.0;2017-01-20;6000000.0;microempresarial
masculino;servicio;cafe_e_internet;robledo;2;7.0;2018-07-09;6000000.0;microempresarial
femenino;industria;fabrica_de_;boyaca;3;5.0;2017-07-05;7377000.0;microempresarial
femenino;comercio;distribuidora_de_;belen;1;16.0;2019-04-24;7000000.0;microempresarial
masculino;servicio;lavanderia;san_javier_no_2;1;13.0;2016-03-28;6000000.0;microempresarial
femenino;comercio;lavanderia;castilla;3;5.0;2018-07-05;7800000.0;microempresarial
femenino;servicio;fabrica_de_juegos_;granizal;2;1.0;2018-03-08;2000000.0;microempresarial
masculino;servicio;recreativo_educativo;belen;3;16.0;2016-09-16;6890000.0;microempresarial
masculino;comercio;distribuidora_de_;manrique_central_no__1;3;4.0;2018-04-24;5000000.0;microempresarial
femenino;industria;fabrica_de_calzado;santo_domingo_savio_;1;1.0;2017-05-19;7300000.0;microempresarial
femenino;comercio;ferreteria;13_de_noviembre;1;8.0;2017-03-01;7377000.0;microempresarial
masculino;comercio;tienda;tejelo;3;5.0;2018-09-12;5000000.0;microempresarial
femenino;comercio;papeleria;villa_guadalupe;2;1.0;2016-11-30;6890000.0;microempresarial
femenino;comercio;variedades;boston;3;10.0;2018-09-05;7800000.0;microempresarial
femenino;industria;fabrica_de_;robledo;1;7.0;2019-01-22;7800000.0;microempresarial
femenino;servicio;organización_y_;cabecera_san_cristobal;2;60.0;2016-05-11;5000000.0;microempresarial
femenino;comercio;variedades;santo_domingo_savio_;1;1.0;2017-10-23;4000000.0;microempresarial
masculino;comercio;tienda;belen;2;16.0;2017-10-12;7200000.0;microempresarial
masculino;comercio;restaurante;enciso;1;8.0;2016-10-19;4000000.0;microempresarial
femenino;comercio;variedades;calasanz;2;12.0;2017-07-27;5000000.0;microempresarial
femenino;comercio;fabrica_de_calzado;pedregal;3;6.0;2018-10-03;3500000.0;microempresarial
femenino;industria;fabrica_de_;playon_de_los_;1;2.0;2019-05-06;3750000.0;microempresarial
masculino;comercio;tienda;san_javier_no_1;2;13.0;2017-07-28;6000000.0;microempresarial
femenino;industria;fabrica_de_;buenos_aires;2;9.0;2018-09-20;7800000.0;microempresarial
femenino;industria;fabrica_de_;robledo;2;7.0;2017-02-22;7000000.0;microempresarial
femenino;servicio;productos_de_belleza;cordoba;3;7.0;2017-10-31;23510000.0;empresarial_ed__
femenino;industria;fabrica_de_;20_de_julio;2;13.0;2016-09-07;3000000.0;microempresarial
masculino;industria;fabrica_de_;campo_valdes_no__1;2;4.0;2018-05-04;1800000.0;microempresarial
masculino;comercio;distribuidora_de_;villa_del_socorro;2;2.0;2018-12-17;1500000.0;microempresarial
femenino;servicio;peluqueria;campo_valdes_no__1;2;4.0;2017-09-06;7000000.0;microempresarial
femenino;comercio;peluqueria;robledo;1;7.0;2018-05-30;7000000.0;microempresarial
femenino;industria;fabrica_de_;robledo;2;7.0;2016-10-25;5000000.0;microempresarial
femenino;comercio;papeleria;san_javier_no_1;1;13.0;2018-02-15;6000000.0;microempresarial
femenino;comercio;tienda;manrique_central_no__1;3;4.0;2017-06-28;7377000.0;microempresarial
femenino;comercio;almacen_de_ropa_en_;santo_domingo_savio_;2;1.0;2018-03-08;3000000.0;microempresarial
femenino;comercio;comidas_rapidas;trinidad;3;15.0;2017-11-22;3000000.0;microempresarial
masculino;comercio;ferreteria;cabecera_san_cristobal;2;60.0;2016-08-11;3000000.0;microempresarial
femenino;comercio;restaurante;manrique_central_no__1;2;4.0;2019-04-29;3000000.0;microempresarial
femenino;comercio;almacen_de_ropa_en_;belen;3;16.0;2018-07-25;5000000.0;microempresarial
femenino;servicio;variedades;la_america;2;12.0;2017-07-11;5000000.0;microempresarial
masculino;industria;fabrica_de_;castilla;2;5.0;2018-08-01;7800000.0;microempresarial
masculino;servicio;variedades;girardot;3;5.0;2017-07-07;6000000.0;microempresarial
masculino;servicio;taller_de_mecanica;robledo;3;7.0;2017-06-08;20000000.0;empresarial_ed__
masculino;comercio;variedades;buenos_aires;2;9.0;2017-08-08;5000000.0;microempresarial
femenino;servicio;comidas_rapidas;villa_guadalupe;2;1.0;2016-05-20;6890000.0;microempresarial
femenino;servicio;peluqueria;belen;2;16.0;2017-07-12;7000000.0;microempresarial
masculino;servicio;recreativo_educativo;aranjuez;3;4.0;2017-05-17;7377000.0;microempresarial
femenino;industria;fabrica_de_;popular;2;1.0;2018-04-17;7800000.0;microempresarial
masculino;servicio;comidas_rapidas;doce_de_octubre_no_1;2;6.0;2017-07-18;7370000.0;microempresarial
femenino;comercio;miscelanea;cabecera_san_antonio_;3;80.0;2016-02-17;5000000.0;microempresarial
femenino;industria;fabrica_de_;doce_de_octubre_no_1;2;60.0;2019-06-04;7000000.0;microempresarial
masculino;industria;variedades;el_salvador;3;9.0;2018-05-25;7000000.0;microempresarial
masculino;comercio;almacen_de_ropa_en_;juan_xxiii_la_quiebra;2;13.0;2019-02-04;8200000.0;microempresarial
femenino;industria;fabrica_de_;belen;2;16.0;2018-05-16;7800000.0;microempresarial
masculino;comercio;almacen_de_ropa_en_;belen;2;16.0;2017-05-24;5000000.0;microempresarial
femenino;industria;fabrica_de_;belencito;2;13.0;2017-10-18;2800000.0;microempresarial
femenino;industria;fabrica_de_;enciso;3;8.0;2019-03-15;8281160.0;microempresarial
femenino;comercio;variedades;playon_de_los_;2;2.0;2016-11-23;4130000.0;microempresarial
masculino;comercio;deposito_de_;robledo;2;7.0;2018-02-06;7800000.0;microempresarial
masculino;comercio;drogueria;campo_valdes_no__1;3;4.0;2018-03-23;7000000.0;microempresarial
femenino;comercio;almacen_de_ropa_en_;manrique_central_no__1;2;4.0;2017-04-06;4000000.0;microempresarial
masculino;agropecuaria;sembrados;santa_elena_central;2;90.0;2017-06-14;14.0;agropecuaria
masculino;comercio;restaurante;la_colina;2;15.0;2017-09-26;7000000.0;microempresarial
masculino;comercio;variedades;versalles_no__1;2;3.0;2018-07-03;5000000.0;microempresarial
masculino;comercio;variedades;pedregal;3;6.0;2017-10-26;2000000.0;microempresarial
femenino;industria;fabrica_de_;guayabal;3;15.0;2018-12-05;3000000.0;microempresarial
masculino;comercio;papeleria;robledo;3;7.0;2017-08-11;7377000.0;microempresarial
masculino;comercio;fabrica_de_;san_javier_no_1;2;13.0;2017-09-13;7370000.0;microempresarial
masculino;servicio;fabrica_de_;robledo;2;7.0;2016-07-26;6890000.0;microempresarial
femenino;industria;fabrica_de_;cordoba;3;7.0;2017-02-07;7300000.0;microempresarial
masculino;comercio;variedades;castilla;3;10.0;2018-07-27;4000000.0;microempresarial
femenino;servicio;peluqueria;la_floresta;3;12.0;2017-09-08;7000000.0;microempresarial
masculino;servicio;barberia;villatina;2;8.0;2017-07-25;7370000.0;microempresarial
femenino;industria;fabrica_de_;trinidad;3;15.0;2017-10-19;7000000.0;microempresarial
femenino;servicio;peluqueria;la_america;3;12.0;2016-03-15;6890000.0;microempresarial
masculino;servicio;recreativo_educativo;pedregal;3;6.0;2016-09-22;6350000.0;microempresarial
femenino;comercio;tienda;robledo;2;7.0;2018-05-11;5000000.0;microempresarial
masculino;comercio;tienda;cabecera_san_cristobal;3;60.0;2019-06-27;8200000.0;microempresarial
femenino;comercio;variedades;castilla;2;5.0;2018-05-15;2000000.0;microempresarial
femenino;comercio;ferreteria;juan_xxiii_la_quiebra;2;13.0;2019-06-25;8000000.0;microempresarial
